num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
54,1886,145,0,13.00689655,3,1,0,0,0
36,708,113,0,6.265486726,3,2,0,0,1
37,1198,98,0,12.2244898,1,10,0,0,0
35,820,116,0,7.068965517,1,3,0,0,1
33,1075,87,0,12.35632184,1,6,0,0,0
84,1427,278,0,5.133093525,16,2,0,0,1
77,2769,238,2,11.63445378,4,8,0,0,0
66,1744,182,0,9.582417582,5,7,0,0,1
42,1382,121,0,11.4214876,2,5,0,0,0
53,1423,137,0,10.38686131,5,2,0,0,1
32,1019,85,0,11.98823529,1,6,0,0,0
57,910,165,0,5.515151515,10,2,0,0,1
33,1070,86,0,12.44186047,1,6,0,0,0
57,910,165,0,5.515151515,10,2,0,0,1
33,1094,86,0,12.72093023,1,6,0,0,0
51,1423,142,1,10.02112676,4,2,0,0,1
78,2894,240,2,12.05833333,4,8,0,0,0
70,2522,211,0,11.95260664,23,0,0,0,1
45,1494,136,1,10.98529412,2,9,0,0,0
76,1397,256,2,5.45703125,12,2,0,0,1
80,2885,249,0,11.58634538,3,10,0,0,0
69,1983,197,0,10.06598985,6,2,0,0,1
33,1039,87,0,11.94252874,1,6,0,0,0
112,4537,393,5,11.54452926,6,10,0,2,1
32,1056,85,0,12.42352941,1,6,0,0,0
56,1856,181,2,10.25414365,3,6,0,3,1
187,3381,585,0,5.779487179,36,2,0,0,0
